"No.","Time","Source","Destination","Protocol","Length","Info"
"177","17.818512","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","284","Standard query response 0xd983 AAAA ipv6.msftconnecttest.com CNAME ncsiv6-geo.trafficmanager.net CNAME ipv6.msftconnecttest.com.edgesuite.net CNAME a1968.i6g1.akamai.net AAAA 2600:1402:b800:3::172f:cc37 AAAA 2600:1402:b800:3::172f:cc46"
"178","17.818512","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","289","Standard query response 0x2870 A ipv6.msftconnecttest.com CNAME ncsiv6-geo.trafficmanager.net CNAME ipv6.msftconnecttest.com.edgesuite.net CNAME a1968.i6g1.akamai.net SOA n0i6g1.akamai.net"
"179","17.818512","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","274","Standard query response 0xf874 AAAA www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net SOA n0g2.akamai.net"
"180","17.818512","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","247","Standard query response 0xdb48 A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 23.50.120.199 A 23.50.120.198"
"181","17.821875","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1402:b800:3::172f:cc37","TCP","86","52519  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"182","17.821910","192.168.101.13","23.50.120.199","TCP","66","52520  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"183","17.920749","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"184","17.920824","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"185","17.920902","23.50.120.199","192.168.101.13","TCP","66","80  >  52520 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"186","17.920902","2600:1402:b800:3::172f:cc37","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","80  >  52519 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1432 SACK_PERM WS=128"
"187","17.921160","192.168.101.13","23.50.120.199","TCP","54","52520  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"188","17.921316","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1402:b800:3::172f:cc37","TCP","74","52519  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"189","17.923467","192.168.101.13","23.50.120.199","HTTP","208","GET /connecttest.txt HTTP/1.1 "
"190","17.923507","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1402:b800:3::172f:cc37","HTTP","229","GET /connecttest.txt HTTP/1.1 "
"191","18.023043","23.50.120.199","192.168.101.13","TCP","54","80  >  52520 [ACK] Seq=1 Ack=155 Win=64128 Len=0"
"192","18.023043","23.50.120.199","192.168.101.13","HTTP","241","HTTP/1.1 200 OK  (text/plain)"
"193","18.023043","23.50.120.199","192.168.101.13","TCP","54","80  >  52520 [FIN, ACK] Seq=188 Ack=155 Win=64128 Len=0"
"194","18.023043","2600:1402:b800:3::172f:cc37","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  52519 [ACK] Seq=1 Ack=156 Win=64768 Len=0"
"195","18.023043","2600:1402:b800:3::172f:cc37","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","HTTP","261","HTTP/1.1 200 OK  (text/plain)"
"196","18.023043","2600:1402:b800:3::172f:cc37","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  52519 [FIN, ACK] Seq=188 Ack=156 Win=64768 Len=0"
"197","18.028269","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1402:b800:3::172f:cc37","TCP","74","52519  >  80 [ACK] Seq=156 Ack=189 Win=65280 Len=0"
"198","18.028269","192.168.101.13","23.50.120.199","TCP","54","52520  >  80 [ACK] Seq=155 Ack=189 Win=65280 Len=0"
"199","18.028417","192.168.101.13","23.50.120.199","TCP","54","52520  >  80 [FIN, ACK] Seq=155 Ack=189 Win=65280 Len=0"
"200","18.028449","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1402:b800:3::172f:cc37","TCP","74","52519  >  80 [FIN, ACK] Seq=156 Ack=189 Win=65280 Len=0"
"201","18.028579","192.168.101.13","23.50.120.199","TCP","54","52520  >  80 [RST, ACK] Seq=156 Ack=189 Win=0 Len=0"
"202","18.028584","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1402:b800:3::172f:cc37","TCP","74","52519  >  80 [RST, ACK] Seq=157 Ack=189 Win=0 Len=0"
"203","18.125726","23.50.120.199","192.168.101.13","TCP","54","80  >  52520 [ACK] Seq=189 Ack=156 Win=64128 Len=0"
"204","18.125726","2600:1402:b800:3::172f:cc37","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  52519 [ACK] Seq=189 Ack=157 Win=64768 Len=0"
"205","18.125885","192.168.101.13","23.50.120.199","TCP","54","52520  >  80 [RST] Seq=156 Win=0 Len=0"
"206","18.125979","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1402:b800:3::172f:cc37","TCP","74","52519  >  80 [RST] Seq=157 Win=0 Len=0"
"207","18.727082","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0xa6d1 A ipm.avcdn.net"
"208","18.754502","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","175","Standard query response 0xa6d1 A ipm.avcdn.net CNAME ipm-provider.ff.avast.com CNAME ipm-gcp-prod.ff.avast.com A 34.111.24.1"
"209","18.834137","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","100","Standard query 0x7c10 A ip-info.ff.avast.com"
"210","18.852183","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","142","Standard query response 0x7c10 A ip-info.ff.avast.com CNAME ip-info-gcp.ff.avast.com A 34.111.175.102"
"211","18.861346","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1901:0:ba6b::","TCP","86","52521  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"212","18.944611","2600:1901:0:ba6b::","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","80  >  52521 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1432 SACK_PERM WS=256"
"213","18.944844","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1901:0:ba6b::","TCP","74","52521  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"214","18.945048","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1901:0:ba6b::","HTTP","220","GET /v1/info HTTP/1.1 "
"215","19.047076","2600:1901:0:ba6b::","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  52521 [ACK] Seq=1 Ack=147 Win=269312 Len=0"
"216","19.149465","2600:1901:0:ba6b::","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","HTTP/JSON","872","HTTP/1.1 200 OK , JSON (application/json)"
"217","19.202176","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1901:0:ba6b::","TCP","74","52521  >  80 [ACK] Seq=147 Ack=799 Win=64512 Len=0"
"218","21.505126","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"219","21.505202","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"220","22.941122","fe80::1","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","ICMPv6","86","Neighbor Solicitation for 2803:b2a0:82:d894:7065:ca3:f8fe:e0ed from 74:54:6b:49:83:8c"
"221","22.941430","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","fe80::1","ICMPv6","86","Neighbor Advertisement 2803:b2a0:82:d894:7065:ca3:f8fe:e0ed (sol, ovr) is at 14:13:33:df:75:0d"
"222","24.065274","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"223","24.065351","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"224","26.010983","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"225","27.751796","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"226","27.751879","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"227","30.414342","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"228","30.414416","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"229","33.076759","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"230","33.076834","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"231","33.287167","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","100","Standard query 0x7c71 TXT config.nos.avast.com"
"232","33.383675","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","204","Standard query response 0x7c71 TXT config.nos.avast.com TXT"
"233","33.386005","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","103","Standard query 0xc087 SRV _nos._tcp.nos.avast.com"
"234","33.486029","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","183","Standard query response 0xc087 SRV _nos._tcp.nos.avast.com SRV 50 80 7500 nos.ns1.ff.avast.com SRV 50 80 443 nos.ns1.ff.avast.com"
"235","33.488766","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","100","Standard query 0x50b9 A nos.ns1.ff.avast.com"
"236","33.488792","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","100","Standard query 0x88dc AAAA nos.ns1.ff.avast.com"
"237","33.588422","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","180","Standard query response 0x50b9 A nos.ns1.ff.avast.com A 34.159.75.126 A 34.76.221.58 A 35.233.208.117 A 35.240.117.153 A 34.159.16.223"
"238","33.588422","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","165","Standard query response 0x88dc AAAA nos.ns1.ff.avast.com SOA dns1.p02.nsone.net"
"239","33.592407","192.168.101.13","34.159.75.126","TCP","66","52522  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"240","33.793530","34.159.75.126","192.168.101.13","TCP","62","443  >  52522 [SYN, ACK] Seq=0 Ack=1 Win=1420 Len=0 MSS=1420 WS=4"
"241","33.793775","192.168.101.13","34.159.75.126","TCP","54","52522  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"242","33.815321","192.168.101.13","34.159.75.126","TCP","183","52522  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=129"
"243","34.176814","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","90","Standard query 0xa349 AAAA c.pki.goog"
"244","34.176814","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","90","Standard query 0x6bee A c.pki.goog"
"245","34.178550","34.159.75.126","192.168.101.13","TCP","54","443  >  52522 [ACK] Seq=1 Ack=130 Win=1292 Len=0"
"246","34.178550","34.159.75.126","192.168.101.13","TCP","70","443  >  52522 [PSH, ACK] Seq=1 Ack=130 Win=1420 Len=16"
"247","34.202783","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","141","Standard query response 0x6bee A c.pki.goog CNAME pki-goog.l.google.com A 172.217.30.195"
"248","34.202783","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","153","Standard query response 0xa349 AAAA c.pki.goog CNAME pki-goog.l.google.com AAAA 2607:f8b0:4002:c09::5e"
"249","34.209045","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2607:f8b0:4002:c09::5e","TCP","86","52523  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"250","34.221484","192.168.101.13","34.159.75.126","TCP","54","52522  >  443 [ACK] Seq=130 Ack=17 Win=65280 Len=0"
"251","34.305260","2607:f8b0:4002:c09::5e","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","80  >  52523 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1432 SACK_PERM WS=256"
"252","34.305582","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2607:f8b0:4002:c09::5e","TCP","74","52523  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"253","34.307700","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2607:f8b0:4002:c09::5e","HTTP","274","GET /r/r1.crl HTTP/1.1 "
"254","34.407667","2607:f8b0:4002:c09::5e","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  52523 [ACK] Seq=1 Ack=201 Win=269312 Len=0"
"255","34.407667","2607:f8b0:4002:c09::5e","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","1294","80  >  52523 [ACK] Seq=1 Ack=201 Win=269312 Len=1220 [TCP PDU reassembled in 256]"
"256","34.407667","2607:f8b0:4002:c09::5e","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","PKIX-CRL","560","Certificate Revocation List"
"257","34.407667","34.159.75.126","192.168.101.13","TCP","91","443  >  52522 [PSH, ACK] Seq=17 Ack=130 Win=1420 Len=37"
"258","34.423281","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","94","Standard query 0xb1cd A x1.c.lencr.org"
"259","34.423281","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","94","Standard query 0x3f16 AAAA x1.c.lencr.org"
"260","34.457804","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2607:f8b0:4002:c09::5e","TCP","74","52523  >  80 [ACK] Seq=201 Ack=1707 Win=65280 Len=0"
"261","34.457897","192.168.101.13","34.159.75.126","TCP","54","52522  >  443 [ACK] Seq=130 Ack=54 Win=65280 Len=0"
"262","34.510379","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","199","Standard query response 0xb1cd A x1.c.lencr.org CNAME crl.root-x1.letsencrypt.org.edgekey.net CNAME e8652.dscx.akamaiedge.net A 2.19.33.124"
"263","34.510379","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","239","Standard query response 0x3f16 AAAA x1.c.lencr.org CNAME crl.root-x1.letsencrypt.org.edgekey.net CNAME e8652.dscx.akamaiedge.net AAAA 2600:1419:c200:79c::21cc AAAA 2600:1419:c200:79d::21cc"
"264","34.513841","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:c200:79c::21cc","TCP","86","52524  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"265","34.612749","2600:1419:c200:79c::21cc","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","80  >  52524 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1432 SACK_PERM WS=128"
"266","34.613037","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:c200:79c::21cc","TCP","74","52524  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"267","34.615077","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:c200:79c::21cc","HTTP","301","GET / HTTP/1.1 "
"268","34.714882","2600:1419:c200:79c::21cc","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  52524 [ACK] Seq=1 Ack=228 Win=64640 Len=0"
"269","34.714882","2600:1419:c200:79c::21cc","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","HTTP","337","HTTP/1.1 304 Not Modified "
"270","34.757215","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:c200:79c::21cc","TCP","74","52524  >  80 [ACK] Seq=228 Ack=264 Win=65024 Len=0"
"271","35.109871","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","111","Standard query 0x3baf A settings-win.data.microsoft.com"
"272","35.109871","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","111","Standard query 0x8927 AAAA settings-win.data.microsoft.com"
"273","35.204738","192.168.101.13","45.238.181.3","DNS","91","Standard query 0x8927 AAAA settings-win.data.microsoft.com"
"274","35.204738","192.168.101.13","45.238.181.3","DNS","91","Standard query 0x3baf A settings-win.data.microsoft.com"
"275","35.205276","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","291","Standard query response 0x8927 AAAA settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-sea-1.southeastasia.cloudapp.azure.com SOA ns1-01.azure-dns.com"
"276","35.205276","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","241","Standard query response 0x3baf A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-uks-1.uksouth.cloudapp.azure.com A 51.11.168.232"
"277","35.207411","192.168.101.13","51.11.168.232","TCP","66","52525  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"278","35.226873","45.238.181.3","192.168.101.13","DNS","270","Standard query response 0x8927 AAAA settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-cin-1.centralindia.cloudapp.azure.com SOA ns1-01.azure-dns.com"
"279","35.226873","45.238.181.3","192.168.101.13","DNS","226","Standard query response 0x3baf A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-cin-1.centralindia.cloudapp.azure.com A 52.140.118.28"
"280","35.431915","51.11.168.232","192.168.101.13","TCP","66","443  >  52525 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"281","35.432235","192.168.101.13","51.11.168.232","TCP","54","52525  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"282","35.434109","192.168.101.13","51.11.168.232","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"283","35.636578","51.11.168.232","192.168.101.13","TCP","1506","443  >  52525 [ACK] Seq=1 Ack=215 Win=4194560 Len=1452 [TCP PDU reassembled in 285]"
"284","35.636578","51.11.168.232","192.168.101.13","TCP","1506","443  >  52525 [ACK] Seq=1453 Ack=215 Win=4194560 Len=1452 [TCP PDU reassembled in 285]"
"285","35.636578","51.11.168.232","192.168.101.13","TLSv1.2","908","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"286","35.643135","192.168.101.13","51.11.168.232","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"287","35.841609","51.11.168.232","192.168.101.13","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"288","35.841609","51.11.168.232","192.168.101.13","TLSv1.2","123","Application Data"
"289","35.848197","192.168.101.13","51.11.168.232","TLSv1.2","141","Application Data"
"290","35.848242","192.168.101.13","51.11.168.232","TLSv1.2","1359","Application Data, Application Data"
"291","36.046460","51.11.168.232","192.168.101.13","TLSv1.2","92","Application Data"
"292","36.046460","51.11.168.232","192.168.101.13","TCP","54","443  >  52525 [ACK] Seq=3917 Ack=1765 Win=4194816 Len=0"
"293","36.100753","192.168.101.13","51.11.168.232","TCP","54","52525  >  443 [ACK] Seq=1765 Ack=3917 Win=65280 Len=0"
"294","36.252948","51.11.168.232","192.168.101.13","TLSv1.2","418","Application Data"
"295","36.256194","192.168.101.13","104.208.203.88","TLSv1.2","153","Application Data"
"296","36.256542","192.168.101.13","51.11.168.232","TCP","54","52525  >  443 [FIN, ACK] Seq=1765 Ack=4281 Win=64768 Len=0"
"297","36.353314","104.208.203.88","192.168.101.13","TLSv1.2","223","Application Data"
"298","36.398058","192.168.101.13","104.208.203.88","TCP","54","49465  >  443 [ACK] Seq=100 Ack=170 Win=250 Len=0"
"299","36.455779","51.11.168.232","192.168.101.13","TCP","54","[TCP Previous segment not captured] 443  >  52525 [FIN, ACK] Seq=4323 Ack=1766 Win=4194816 Len=0"
"300","36.455779","51.11.168.232","192.168.101.13","TCP","96","[TCP Out-Of-Order] 443  >  52525 [PSH, ACK] Seq=4281 Ack=1766 Win=4194816 Len=42"
"301","36.456027","192.168.101.13","51.11.168.232","TCP","54","[TCP Dup ACK 296#1] 52525  >  443 [ACK] Seq=1766 Ack=4281 Win=64768 Len=0"
"302","36.456746","192.168.101.13","51.11.168.232","TCP","54","52525  >  443 [RST, ACK] Seq=1766 Ack=4323 Win=0 Len=0"
"303","36.660608","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"304","36.660688","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"305","37.416142","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","111","Standard query 0x13e8 A settings-win.data.microsoft.com"
"306","37.480033","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","246","Standard query response 0x13e8 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-cin-2.centralindia.cloudapp.azure.com A 13.71.55.58"
"307","37.487070","192.168.101.13","13.71.55.58","TCP","66","52526  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"308","37.892053","13.71.55.58","192.168.101.13","TCP","66","443  >  52526 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"309","37.892348","192.168.101.13","13.71.55.58","TCP","54","52526  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"310","37.895034","192.168.101.13","13.71.55.58","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"311","38.274805","13.71.55.58","192.168.101.13","TCP","1506","443  >  52526 [ACK] Seq=1 Ack=215 Win=4194560 Len=1452 [TCP PDU reassembled in 313]"
"312","38.274805","13.71.55.58","192.168.101.13","TCP","1506","443  >  52526 [ACK] Seq=1453 Ack=215 Win=4194560 Len=1452 [TCP PDU reassembled in 313]"
"313","38.274805","13.71.55.58","192.168.101.13","TLSv1.2","908","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"314","38.277845","192.168.101.13","13.71.55.58","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"315","38.811346","13.71.55.58","192.168.101.13","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"316","38.811346","13.71.55.58","192.168.101.13","TLSv1.2","123","Application Data"
"317","38.827422","192.168.101.13","13.71.55.58","TLSv1.2","933","Application Data, Application Data"
"318","38.827476","192.168.101.13","13.71.55.58","TLSv1.2","92","Application Data"
"319","39.223038","13.71.55.58","192.168.101.13","TCP","54","443  >  52526 [ACK] Seq=3879 Ack=1290 Win=4193536 Len=0"
"320","39.223038","13.71.55.58","192.168.101.13","TLSv1.2","92","Application Data"
"321","39.265927","192.168.101.13","13.71.55.58","TCP","54","52526  >  443 [ACK] Seq=1290 Ack=3917 Win=65280 Len=0"
"322","39.323432","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"323","39.323509","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"324","39.623827","13.71.55.58","192.168.101.13","TLSv1.2","378","Application Data"
"325","39.626800","192.168.101.13","13.71.55.58","TCP","54","52526  >  443 [FIN, ACK] Seq=1290 Ack=4241 Win=65024 Len=0"
"326","40.042529","13.71.55.58","192.168.101.13","TCP","54","[TCP Previous segment not captured] 443  >  52526 [FIN, ACK] Seq=4283 Ack=1291 Win=4193536 Len=0"
"327","40.042529","13.71.55.58","192.168.101.13","TCP","96","[TCP Out-Of-Order] 443  >  52526 [PSH, ACK] Seq=4241 Ack=1291 Win=4193536 Len=42"
"328","40.042710","192.168.101.13","13.71.55.58","TCP","54","[TCP Dup ACK 325#1] 52526  >  443 [ACK] Seq=1291 Ack=4241 Win=65024 Len=0"
"329","40.043271","192.168.101.13","13.71.55.58","TCP","54","52526  >  443 [RST, ACK] Seq=1291 Ack=4283 Win=0 Len=0"
"330","41.639415","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0x7916 AAAA wpad.bbrouter"
"331","41.639415","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0x8485 A wpad.bbrouter"
"332","41.678345","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","93","Standard query response 0x8485 No such name A wpad.bbrouter"
